ResponseId,Duration (in seconds),PROLIFIC_PID,num_counterfactuals,info,CF,bias,agent-CF,acra_assigned,acra_display_order,factual_only_traj_display_order,traj_number,Alex_rating,AP5_rating,confidence,BFxCH_Alex_rating_traj,BFxCH_AP5_rating_traj,BFxCH_agreement,HPxCH_Alex_rating_traj,HPxCH_AP5_rating_traj,HPxCH_agreement,HPxTR_Alex_rating_traj,HPxTR_AP5_rating_traj,HPxTR_agreement,TRxCH_Alex_rating_traj,TRxCH_AP5_rating_traj,TRxCH_agreement,TRxTR_Alex_rating_traj,TRxTR_AP5_rating_traj,TRxTR_agreement,trajectory,"Please explain whether you found the wording of the questions to be clear, or you found anything else to be unclear in this survey.","If you have any other comments or any questions, please let us know here.",What is your age?,Which political party do you identify with: - Selected Choice,Which political party do you identify with: - Other (please specify): - Text,Do you identify as: - Selected Choice,Do you identify as: - Other (please specify): - Text,In what type of community do you live? (Check all that apply): - Selected Choice,In what type of community do you live? (Check all that apply): - Other (please specify): - Text,"50 States, D.C. and Puerto Rico",What is the highest level of school you have completed or the highest degree you have received?,Do you identify as:,Which religion do you practice? - Selected Choice,Which religion do you practice? - Some other religion (please specify): - Text
R_3D5rc3dZcuEMtRp,526,5f2f21ab32376614a22ffdff,1,full,1-CF,none,1,TRxTR,FL_273|factual-cf-agent1-full-biased_none-HPxTR-questions|factual-cf-agent1-full-biased_none-TRxCH-questions|factual-cf-agent1-full-biased_none-TRxTR-questions|factual-cf-agent1-full-biased_none-HPxCH-questions|factual-cf-agent1-full-biased_none-BFxCH-questions,,traj-337,Low Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,337,Everything is clear,,28,Democratic Party,,Male,,City or urban community,,California,Bachelor degree,White,Islam,
R_3D5rc3dZcuEMtRp,526,5f2f21ab32376614a22ffdff,1,full,1-CF,none,1,HPxCH,FL_273|factual-cf-agent1-full-biased_none-HPxTR-questions|factual-cf-agent1-full-biased_none-TRxCH-questions|factual-cf-agent1-full-biased_none-TRxTR-questions|factual-cf-agent1-full-biased_none-HPxCH-questions|factual-cf-agent1-full-biased_none-BFxCH-questions,,traj-333-1,Low Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,333,Everything is clear,,29,Democratic Party,,Male,,City or urban community,,California,Bachelor degree,White,Islam,
R_3D5rc3dZcuEMtRp,526,5f2f21ab32376614a22ffdff,1,full,1-CF,none,1,BFxCH,FL_273|factual-cf-agent1-full-biased_none-HPxTR-questions|factual-cf-agent1-full-biased_none-TRxCH-questions|factual-cf-agent1-full-biased_none-TRxTR-questions|factual-cf-agent1-full-biased_none-HPxCH-questions|factual-cf-agent1-full-biased_none-BFxCH-questions,,traj-581,Low Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,0.5,0.5,0,1,1,0.5,581,Everything is clear,,30,Democratic Party,,Male,,City or urban community,,California,Bachelor degree,White,Islam,
R_1SC9zjQhMZHY7YZ,628,6657ed2832d193b558887195,1,partial,1-CF,none,1,TRxCH,factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-HPxTR-questions|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions|FL_263,,traj-462,Medium Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,462,Everything was clear and easy to understand.,Thank you for this study opportunity!,35,Independent,,Female,,Rural community,,New Mexico,Some college but no degree,"Spanish, Hispanic, or Latino,White",Protestantism,
R_1SC9zjQhMZHY7YZ,628,6657ed2832d193b558887195,1,partial,1-CF,none,1,BFxCH,factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-HPxTR-questions|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions|FL_263,,traj-503-2,Low Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,503,Everything was clear and easy to understand.,Thank you for this study opportunity!,36,Independent,,Female,,Rural community,,New Mexico,Some college but no degree,"Spanish, Hispanic, or Latino,White",Protestantism,
R_1SC9zjQhMZHY7YZ,628,6657ed2832d193b558887195,1,partial,1-CF,none,1,HPxTR,factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-HPxTR-questions|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions|FL_263,,traj-290-1,Medium Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,290,Everything was clear and easy to understand.,Thank you for this study opportunity!,37,Independent,,Female,,Rural community,,New Mexico,Some college but no degree,"Spanish, Hispanic, or Latino,White",Protestantism,
R_1SC9zjQhMZHY7YZ,628,6657ed2832d193b558887195,1,partial,1-CF,none,1,TRxTR,factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-HPxTR-questions|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions|FL_263,,traj-921,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,1,1,921,Everything was clear and easy to understand.,Thank you for this study opportunity!,38,Independent,,Female,,Rural community,,New Mexico,Some college but no degree,"Spanish, Hispanic, or Latino,White",Protestantism,
R_1SC9zjQhMZHY7YZ,628,6657ed2832d193b558887195,1,partial,1-CF,none,1,HPxCH,factual-cf-agent1-partial-biased_none-TRxCH-questions|factual-cf-agent1-partial-biased_none-BFxCH-questions|factual-cf-agent1-partial-biased_none-HPxTR-questions|factual-cf-agent1-partial-biased_none-TRxTR-questions|factual-cf-agent1-partial-biased_none-HPxCH-questions|FL_263,,traj-822,Low Responsibility,Medium Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,822,Everything was clear and easy to understand.,Thank you for this study opportunity!,39,Independent,,Female,,Rural community,,New Mexico,Some college but no degree,"Spanish, Hispanic, or Latino,White",Protestantism,
R_5sQMkPJZBIETa3V,1045,67dc6c1d63a5acfb90529c43,1,partial,1-CF,0,0,TRxCH,factual-cf-agent0-partial-biased_0-TRxCH-questions|factual-cf-agent0-partial-biased_0-HPxTR-questions|FL_249|factual-cf-agent0-partial-biased_0-BFxCH-questions|factual-cf-agent0-partial-biased_0-TRxTR-questions|factual-cf-agent0-partial-biased_0-HPxCH-questions,,traj-160,Low Responsibility,High Responsibility,High confidence,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,160,The wording was clear.,No comments.,25,Republican Party,,Male,,Suburban community,,Michigan,Bachelor degree,White,Other Christian denomination,
R_5sQMkPJZBIETa3V,1045,67dc6c1d63a5acfb90529c43,1,partial,1-CF,0,0,HPxTR,factual-cf-agent0-partial-biased_0-TRxCH-questions|factual-cf-agent0-partial-biased_0-HPxTR-questions|FL_249|factual-cf-agent0-partial-biased_0-BFxCH-questions|factual-cf-agent0-partial-biased_0-TRxTR-questions|factual-cf-agent0-partial-biased_0-HPxCH-questions,,traj-48,High Responsibility,Medium Responsibility,High confidence,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,48,The wording was clear.,No comments.,26,Republican Party,,Male,,Suburban community,,Michigan,Bachelor degree,White,Other Christian denomination,
R_5sQMkPJZBIETa3V,1045,67dc6c1d63a5acfb90529c43,1,partial,1-CF,0,0,BFxCH,factual-cf-agent0-partial-biased_0-TRxCH-questions|factual-cf-agent0-partial-biased_0-HPxTR-questions|FL_249|factual-cf-agent0-partial-biased_0-BFxCH-questions|factual-cf-agent0-partial-biased_0-TRxTR-questions|factual-cf-agent0-partial-biased_0-HPxCH-questions,,traj-669,High Responsibility,Low Responsibility,High confidence,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,669,The wording was clear.,No comments.,27,Republican Party,,Male,,Suburban community,,Michigan,Bachelor degree,White,Other Christian denomination,
R_5sQMkPJZBIETa3V,1045,67dc6c1d63a5acfb90529c43,1,partial,1-CF,0,0,TRxTR,factual-cf-agent0-partial-biased_0-TRxCH-questions|factual-cf-agent0-partial-biased_0-HPxTR-questions|FL_249|factual-cf-agent0-partial-biased_0-BFxCH-questions|factual-cf-agent0-partial-biased_0-TRxTR-questions|factual-cf-agent0-partial-biased_0-HPxCH-questions,,traj-922,Medium Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,0.5,1,1,1,1,0.5,922,The wording was clear.,No comments.,28,Republican Party,,Male,,Suburban community,,Michigan,Bachelor degree,White,Other Christian denomination,
R_5sQMkPJZBIETa3V,1045,67dc6c1d63a5acfb90529c43,1,partial,1-CF,0,0,HPxCH,factual-cf-agent0-partial-biased_0-TRxCH-questions|factual-cf-agent0-partial-biased_0-HPxTR-questions|FL_249|factual-cf-agent0-partial-biased_0-BFxCH-questions|factual-cf-agent0-partial-biased_0-TRxTR-questions|factual-cf-agent0-partial-biased_0-HPxCH-questions,,traj-873,Medium Responsibility,Medium Responsibility,High confidence,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,873,The wording was clear.,No comments.,29,Republican Party,,Male,,Suburban community,,Michigan,Bachelor degree,White,Other Christian denomination,
R_3Ic1CHU1XGOPxWr,1420,67a6f894b83c18f994fe4bd9,1,partial,1-CF,1,1,TRxTR,FL_261|factual-cf-agent1-partial-biased_1-TRxTR-questions|factual-cf-agent1-partial-biased_1-BFxCH-questions|factual-cf-agent1-partial-biased_1-HPxTR-questions|factual-cf-agent1-partial-biased_1-TRxCH-questions|factual-cf-agent1-partial-biased_1-HPxCH-questions,,traj-534-1,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,0.5,1,1,0,534,Seemed pretty clear ,Very Interesting survey. Ill probably be thinking about this for most of the night now lol,41,Democratic Party,,Male,,City or urban community,,Oregon,Less than high school degree,Black or African-American,Catholicism,
R_3Ic1CHU1XGOPxWr,1420,67a6f894b83c18f994fe4bd9,1,partial,1-CF,1,1,BFxCH,FL_261|factual-cf-agent1-partial-biased_1-TRxTR-questions|factual-cf-agent1-partial-biased_1-BFxCH-questions|factual-cf-agent1-partial-biased_1-HPxTR-questions|factual-cf-agent1-partial-biased_1-TRxCH-questions|factual-cf-agent1-partial-biased_1-HPxCH-questions,,traj-792,Medium Responsibility,Low Responsibility,High confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,792,Seemed pretty clear ,Very Interesting survey. Ill probably be thinking about this for most of the night now lol,42,Democratic Party,,Male,,City or urban community,,Oregon,Less than high school degree,Black or African-American,Catholicism,
R_3Ic1CHU1XGOPxWr,1420,67a6f894b83c18f994fe4bd9,1,partial,1-CF,1,1,HPxTR,FL_261|factual-cf-agent1-partial-biased_1-TRxTR-questions|factual-cf-agent1-partial-biased_1-BFxCH-questions|factual-cf-agent1-partial-biased_1-HPxTR-questions|factual-cf-agent1-partial-biased_1-TRxCH-questions|factual-cf-agent1-partial-biased_1-HPxCH-questions,,traj-213-1,Low Responsibility,Medium Responsibility,Low confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,0.5,1,1,0,213,Seemed pretty clear ,Very Interesting survey. Ill probably be thinking about this for most of the night now lol,43,Democratic Party,,Male,,City or urban community,,Oregon,Less than high school degree,Black or African-American,Catholicism,
R_3Ic1CHU1XGOPxWr,1420,67a6f894b83c18f994fe4bd9,1,partial,1-CF,1,1,TRxCH,FL_261|factual-cf-agent1-partial-biased_1-TRxTR-questions|factual-cf-agent1-partial-biased_1-BFxCH-questions|factual-cf-agent1-partial-biased_1-HPxTR-questions|factual-cf-agent1-partial-biased_1-TRxCH-questions|factual-cf-agent1-partial-biased_1-HPxCH-questions,,traj-471-1,Medium Responsibility,Low Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,471,Seemed pretty clear ,Very Interesting survey. Ill probably be thinking about this for most of the night now lol,44,Democratic Party,,Male,,City or urban community,,Oregon,Less than high school degree,Black or African-American,Catholicism,
R_3Ic1CHU1XGOPxWr,1420,67a6f894b83c18f994fe4bd9,1,partial,1-CF,1,1,HPxCH,FL_261|factual-cf-agent1-partial-biased_1-TRxTR-questions|factual-cf-agent1-partial-biased_1-BFxCH-questions|factual-cf-agent1-partial-biased_1-HPxTR-questions|factual-cf-agent1-partial-biased_1-TRxCH-questions|factual-cf-agent1-partial-biased_1-HPxCH-questions,,traj-256,Medium Responsibility,Low Responsibility,Medium confidence,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,0.5,256,Seemed pretty clear ,Very Interesting survey. Ill probably be thinking about this for most of the night now lol,45,Democratic Party,,Male,,City or urban community,,Oregon,Less than high school degree,Black or African-American,Catholicism,
R_31Ly8d7OC2KynhB,532,67f6cb95a15a6a67ac05b16a,2,partial,2-CF,none,both,TRxTR,factual-cf-both-agents-partial-biased_none-TRxTR-questions|FL_258|factual-cf-both-agents-partial-biased_none-HPxCH-questions|factual-cf-both-agents-partial-biased_none-TRxCH-questions|factual-cf-both-agents-partial-biased_none-HPxTR-questions|factual-cf-both-agents-partial-biased_none-BFxCH-questions,,traj-596-1,High Responsibility,Medium Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,596,"The question asks about Alex and AP-5's responsibility for the team's loss, but the specific actions or decisions they made in the original game aren't described in detail. Knowing the players' exact actions (especially in round #1) would help in understanding how their moves led to the team's loss.",Great study,31,Democratic Party,,Female,,City or urban community,,New York,Bachelor degree,White,Catholicism,
R_31Ly8d7OC2KynhB,532,67f6cb95a15a6a67ac05b16a,2,partial,2-CF,none,both,HPxCH,factual-cf-both-agents-partial-biased_none-TRxTR-questions|FL_258|factual-cf-both-agents-partial-biased_none-HPxCH-questions|factual-cf-both-agents-partial-biased_none-TRxCH-questions|factual-cf-both-agents-partial-biased_none-HPxTR-questions|factual-cf-both-agents-partial-biased_none-BFxCH-questions,,traj-643,High Responsibility,High Responsibility,High confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,643,"The question asks about Alex and AP-5's responsibility for the team's loss, but the specific actions or decisions they made in the original game aren't described in detail. Knowing the players' exact actions (especially in round #1) would help in understanding how their moves led to the team's loss.",Great study,32,Democratic Party,,Female,,City or urban community,,New York,Bachelor degree,White,Catholicism,
R_31Ly8d7OC2KynhB,532,67f6cb95a15a6a67ac05b16a,2,partial,2-CF,none,both,TRxCH,factual-cf-both-agents-partial-biased_none-TRxTR-questions|FL_258|factual-cf-both-agents-partial-biased_none-HPxCH-questions|factual-cf-both-agents-partial-biased_none-TRxCH-questions|factual-cf-both-agents-partial-biased_none-HPxTR-questions|factual-cf-both-agents-partial-biased_none-BFxCH-questions,,traj-181-1,Low Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,181,"The question asks about Alex and AP-5's responsibility for the team's loss, but the specific actions or decisions they made in the original game aren't described in detail. Knowing the players' exact actions (especially in round #1) would help in understanding how their moves led to the team's loss.",Great study,33,Democratic Party,,Female,,City or urban community,,New York,Bachelor degree,White,Catholicism,
R_31Ly8d7OC2KynhB,532,67f6cb95a15a6a67ac05b16a,2,partial,2-CF,none,both,HPxTR,factual-cf-both-agents-partial-biased_none-TRxTR-questions|FL_258|factual-cf-both-agents-partial-biased_none-HPxCH-questions|factual-cf-both-agents-partial-biased_none-TRxCH-questions|factual-cf-both-agents-partial-biased_none-HPxTR-questions|factual-cf-both-agents-partial-biased_none-BFxCH-questions,,traj-921-1,Medium Responsibility,High Responsibility,Medium confidence,1,1,0.5,1,1,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,921,"The question asks about Alex and AP-5's responsibility for the team's loss, but the specific actions or decisions they made in the original game aren't described in detail. Knowing the players' exact actions (especially in round #1) would help in understanding how their moves led to the team's loss.",Great study,34,Democratic Party,,Female,,City or urban community,,New York,Bachelor degree,White,Catholicism,
R_31Ly8d7OC2KynhB,532,67f6cb95a15a6a67ac05b16a,2,partial,2-CF,none,both,BFxCH,factual-cf-both-agents-partial-biased_none-TRxTR-questions|FL_258|factual-cf-both-agents-partial-biased_none-HPxCH-questions|factual-cf-both-agents-partial-biased_none-TRxCH-questions|factual-cf-both-agents-partial-biased_none-HPxTR-questions|factual-cf-both-agents-partial-biased_none-BFxCH-questions,,traj-633,High Responsibility,Low Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,633,"The question asks about Alex and AP-5's responsibility for the team's loss, but the specific actions or decisions they made in the original game aren't described in detail. Knowing the players' exact actions (especially in round #1) would help in understanding how their moves led to the team's loss.",Great study,35,Democratic Party,,Female,,City or urban community,,New York,Bachelor degree,White,Catholicism,
R_3t5KtxQ1AKEU2L7,1753,6745d5e8f25fa2c4ca556e9c,2,full,2-CF,both,both,HPxTR,factual-cf-both-agents-full-biased_both-HPxTR-questions|factual-cf-both-agents-full-biased_both-TRxCH-questions|factual-cf-both-agents-full-biased_both-HPxCH-questions|factual-cf-both-agents-full-biased_both-TRxTR-questions|factual-cf-both-agents-full-biased_both-BFxCH-questions|FL_277,,traj-111,Medium Responsibility,Medium Responsibility,High confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,1,1,1,0,111,it was clear,,44,Republican Party,,Female,,City or urban community,,Texas,Bachelor degree,White,Catholicism,
R_3t5KtxQ1AKEU2L7,1753,6745d5e8f25fa2c4ca556e9c,2,full,2-CF,both,both,TRxCH,factual-cf-both-agents-full-biased_both-HPxTR-questions|factual-cf-both-agents-full-biased_both-TRxCH-questions|factual-cf-both-agents-full-biased_both-HPxCH-questions|factual-cf-both-agents-full-biased_both-TRxTR-questions|factual-cf-both-agents-full-biased_both-BFxCH-questions|FL_277,,traj-663,High Responsibility,High Responsibility,High confidence,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,663,it was clear,,45,Republican Party,,Female,,City or urban community,,Texas,Bachelor degree,White,Catholicism,
R_3t5KtxQ1AKEU2L7,1753,6745d5e8f25fa2c4ca556e9c,2,full,2-CF,both,both,HPxCH,factual-cf-both-agents-full-biased_both-HPxTR-questions|factual-cf-both-agents-full-biased_both-TRxCH-questions|factual-cf-both-agents-full-biased_both-HPxCH-questions|factual-cf-both-agents-full-biased_both-TRxTR-questions|factual-cf-both-agents-full-biased_both-BFxCH-questions|FL_277,,traj-49-1,Medium Responsibility,Medium Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,1,1,1,0,49,it was clear,,46,Republican Party,,Female,,City or urban community,,Texas,Bachelor degree,White,Catholicism,
R_3t5KtxQ1AKEU2L7,1753,6745d5e8f25fa2c4ca556e9c,2,full,2-CF,both,both,TRxTR,factual-cf-both-agents-full-biased_both-HPxTR-questions|factual-cf-both-agents-full-biased_both-TRxCH-questions|factual-cf-both-agents-full-biased_both-HPxCH-questions|factual-cf-both-agents-full-biased_both-TRxTR-questions|factual-cf-both-agents-full-biased_both-BFxCH-questions|FL_277,,traj-681-2,Medium Responsibility,Medium Responsibility,High confidence,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,681,it was clear,,47,Republican Party,,Female,,City or urban community,,Texas,Bachelor degree,White,Catholicism,
R_3t5KtxQ1AKEU2L7,1753,6745d5e8f25fa2c4ca556e9c,2,full,2-CF,both,both,BFxCH,factual-cf-both-agents-full-biased_both-HPxTR-questions|factual-cf-both-agents-full-biased_both-TRxCH-questions|factual-cf-both-agents-full-biased_both-HPxCH-questions|factual-cf-both-agents-full-biased_both-TRxTR-questions|factual-cf-both-agents-full-biased_both-BFxCH-questions|FL_277,,traj-301,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,1,1,301,it was clear,,48,Republican Party,,Female,,City or urban community,,Texas,Bachelor degree,White,Catholicism,
R_1GpG9797jHb3JGV,3023,67ec1a0160529537417c4f36,2,full,2-CF,1,both,BFxCH,factual-cf-both-agents-full-biased_1-BFxCH-questions|factual-cf-both-agents-full-biased_1-HPxTR-questions|factual-cf-both-agents-full-biased_1-TRxCH-questions|factual-cf-both-agents-full-biased_1-TRxTR-questions|FL_276|factual-cf-both-agents-full-biased_1-HPxCH-questions,,traj-162-1,Medium Responsibility,High Responsibility,High confidence,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,162,"The questions were mostly clear, but the phrasing of counterfactual scenarios could be simplified to make them easier to follow.",,44,Democratic Party,,Female,,City or urban community,,Washington,"High school degree or equivalent (e.g., GED)",White,Catholicism,
R_1GpG9797jHb3JGV,3023,67ec1a0160529537417c4f36,2,full,2-CF,1,both,HPxTR,factual-cf-both-agents-full-biased_1-BFxCH-questions|factual-cf-both-agents-full-biased_1-HPxTR-questions|factual-cf-both-agents-full-biased_1-TRxCH-questions|factual-cf-both-agents-full-biased_1-TRxTR-questions|FL_276|factual-cf-both-agents-full-biased_1-HPxCH-questions,,traj-904,Medium Responsibility,High Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,904,"The questions were mostly clear, but the phrasing of counterfactual scenarios could be simplified to make them easier to follow.",,45,Democratic Party,,Female,,City or urban community,,Washington,"High school degree or equivalent (e.g., GED)",White,Catholicism,
R_1GpG9797jHb3JGV,3023,67ec1a0160529537417c4f36,2,full,2-CF,1,both,TRxCH,factual-cf-both-agents-full-biased_1-BFxCH-questions|factual-cf-both-agents-full-biased_1-HPxTR-questions|factual-cf-both-agents-full-biased_1-TRxCH-questions|factual-cf-both-agents-full-biased_1-TRxTR-questions|FL_276|factual-cf-both-agents-full-biased_1-HPxCH-questions,,traj-392,Medium Responsibility,High Responsibility,Medium confidence,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,392,"The questions were mostly clear, but the phrasing of counterfactual scenarios could be simplified to make them easier to follow.",,46,Democratic Party,,Female,,City or urban community,,Washington,"High school degree or equivalent (e.g., GED)",White,Catholicism,
R_1GpG9797jHb3JGV,3023,67ec1a0160529537417c4f36,2,full,2-CF,1,both,TRxTR,factual-cf-both-agents-full-biased_1-BFxCH-questions|factual-cf-both-agents-full-biased_1-HPxTR-questions|factual-cf-both-agents-full-biased_1-TRxCH-questions|factual-cf-both-agents-full-biased_1-TRxTR-questions|FL_276|factual-cf-both-agents-full-biased_1-HPxCH-questions,,traj-770,High Responsibility,Medium Responsibility,High confidence,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,1,0.5,770,"The questions were mostly clear, but the phrasing of counterfactual scenarios could be simplified to make them easier to follow.",,47,Democratic Party,,Female,,City or urban community,,Washington,"High school degree or equivalent (e.g., GED)",White,Catholicism,
R_1GpG9797jHb3JGV,3023,67ec1a0160529537417c4f36,2,full,2-CF,1,both,HPxCH,factual-cf-both-agents-full-biased_1-BFxCH-questions|factual-cf-both-agents-full-biased_1-HPxTR-questions|factual-cf-both-agents-full-biased_1-TRxCH-questions|factual-cf-both-agents-full-biased_1-TRxTR-questions|FL_276|factual-cf-both-agents-full-biased_1-HPxCH-questions,,traj-618-1,Medium Responsibility,Medium Responsibility,Medium confidence,1,1,0,1,1,0,1,1,0,0.5,1,0.5,1,1,0,618,"The questions were mostly clear, but the phrasing of counterfactual scenarios could be simplified to make them easier to follow.",,48,Democratic Party,,Female,,City or urban community,,Washington,"High school degree or equivalent (e.g., GED)",White,Catholicism,
R_10YPnYz28y4TMY1,2355,67f5c7abf5f13ea9a017e05b,2,partial,2-CF,1,both,TRxTR,FL_256|factual-cf-both-agents-partial-biased_1-TRxTR-questions|factual-cf-both-agents-partial-biased_1-TRxCH-questions|factual-cf-both-agents-partial-biased_1-HPxTR-questions|factual-cf-both-agents-partial-biased_1-HPxCH-questions|factual-cf-both-agents-partial-biased_1-BFxCH-questions,,traj-356,Low Responsibility,Low Responsibility,High confidence,1,1,0,1,1,0,1,1,0,0.5,0.5,0,1,1,0,356,"The wording was clear, I understood the rules clearly and with ease.",The study was alright. Thank you,24,Republican Party,,Female,,City or urban community,,Texas,Graduate degree,White,Catholicism,
R_10YPnYz28y4TMY1,2355,67f5c7abf5f13ea9a017e05b,2,partial,2-CF,1,both,TRxCH,FL_256|factual-cf-both-agents-partial-biased_1-TRxTR-questions|factual-cf-both-agents-partial-biased_1-TRxCH-questions|factual-cf-both-agents-partial-biased_1-HPxTR-questions|factual-cf-both-agents-partial-biased_1-HPxCH-questions|factual-cf-both-agents-partial-biased_1-BFxCH-questions,,traj-701,High Responsibility,Medium Responsibility,High confidence,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,0.5,1,0,701,"The wording was clear, I understood the rules clearly and with ease.",The study was alright. Thank you,25,Republican Party,,Female,,City or urban community,,Texas,Graduate degree,White,Catholicism,
R_10YPnYz28y4TMY1,2355,67f5c7abf5f13ea9a017e05b,2,partial,2-CF,1,both,HPxTR,FL_256|factual-cf-both-agents-partial-biased_1-TRxTR-questions|factual-cf-both-agents-partial-biased_1-TRxCH-questions|factual-cf-both-agents-partial-biased_1-HPxTR-questions|factual-cf-both-agents-partial-biased_1-HPxCH-questions|factual-cf-both-agents-partial-biased_1-BFxCH-questions,,traj-14,High Responsibility,Low Responsibility,High confidence,0.5,1,0,0.5,1,0,0.5,1,0,0.5,0.5,0,0.5,1,0,14,"The wording was clear, I understood the rules clearly and with ease.",The study was alright. Thank you,26,Republican Party,,Female,,City or urban community,,Texas,Graduate degree,White,Catholicism,
R_10YPnYz28y4TMY1,2355,67f5c7abf5f13ea9a017e05b,2,partial,2-CF,1,both,HPxCH,FL_256|factual-cf-both-agents-partial-biased_1-TRxTR-questions|factual-cf-both-agents-partial-biased_1-TRxCH-questions|factual-cf-both-agents-partial-biased_1-HPxTR-questions|factual-cf-both-agents-partial-biased_1-HPxCH-questions|factual-cf-both-agents-partial-biased_1-BFxCH-questions,,traj-213,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,1,1,213,"The wording was clear, I understood the rules clearly and with ease.",The study was alright. Thank you,27,Republican Party,,Female,,City or urban community,,Texas,Graduate degree,White,Catholicism,
R_10YPnYz28y4TMY1,2355,67f5c7abf5f13ea9a017e05b,2,partial,2-CF,1,both,BFxCH,FL_256|factual-cf-both-agents-partial-biased_1-TRxTR-questions|factual-cf-both-agents-partial-biased_1-TRxCH-questions|factual-cf-both-agents-partial-biased_1-HPxTR-questions|factual-cf-both-agents-partial-biased_1-HPxCH-questions|factual-cf-both-agents-partial-biased_1-BFxCH-questions,,traj-891-3,High Responsibility,High Responsibility,High confidence,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,1,1,891,"The wording was clear, I understood the rules clearly and with ease.",The study was alright. Thank you,28,Republican Party,,Female,,City or urban community,,Texas,Graduate degree,White,Catholicism,
